year,ccode_lo,ccode_hi,org_emb
1966,20,210,0.07142857142857142
1966,20,211,0.07142857142857142
1966,20,212,0.07142857142857142
1966,20,220,0.07142857142857142
1966,20,235,0.07142857142857142
1966,20,260,0.07142857142857142
1966,20,325,0.07142857142857142
1966,20,350,0.07142857142857142
1966,20,385,0.07142857142857142
1966,20,390,0.07142857142857142
1966,20,395,0.07142857142857142
1966,20,640,0.07142857142857142
1966,200,210,0.23809523809523808
1966,200,211,0.23809523809523808
1966,200,212,0.23809523809523808
1966,200,220,0.38095238095238093
1966,200,235,1.0714285714285714
1966,200,260,0.23809523809523808
1966,200,325,0.23809523809523808
1966,200,350,0.07142857142857142
1966,200,385,0.07142857142857142
1966,200,390,0.07142857142857142
1966,200,395,0.07142857142857142
1966,200,620,1
1966,200,630,0.25
1966,200,640,0.3214285714285714
1966,200,770,0.39285714285714285
1966,200,800,0.14285714285714285
1966,200,820,1
1966,200,840,0.14285714285714285
1966,200,900,0.14285714285714285
1966,200,920,0.14285714285714285
1966,210,211,0.23809523809523808
1966,210,212,0.23809523809523808
1966,210,220,0.23809523809523808
1966,210,235,0.07142857142857142
1966,210,260,0.23809523809523808
1966,210,325,0.23809523809523808
1966,210,350,0.07142857142857142
1966,210,385,0.07142857142857142
1966,210,390,0.07142857142857142
1966,210,395,0.07142857142857142
1966,210,640,0.07142857142857142
1966,211,212,0.23809523809523808
1966,211,220,0.23809523809523808
1966,211,235,0.07142857142857142
1966,211,260,0.23809523809523808
1966,211,325,0.23809523809523808
1966,211,350,0.07142857142857142
1966,211,385,0.07142857142857142
1966,211,390,0.07142857142857142
1966,211,395,0.07142857142857142
1966,211,640,0.07142857142857142
1966,212,220,0.23809523809523808
1966,212,235,0.07142857142857142
1966,212,260,0.23809523809523808
1966,212,325,0.23809523809523808
1966,212,350,0.07142857142857142
1966,212,385,0.07142857142857142
1966,212,390,0.07142857142857142
1966,212,395,0.07142857142857142
1966,212,640,0.07142857142857142
1966,220,235,0.07142857142857142
1966,220,260,0.23809523809523808
1966,220,325,0.23809523809523808
1966,220,350,0.07142857142857142
1966,220,385,0.07142857142857142
1966,220,390,0.07142857142857142
1966,220,395,0.07142857142857142
1966,220,481,1
1966,220,482,0.3333333333333333
1966,220,483,0.3333333333333333
1966,220,484,0.3333333333333333
1966,220,600,1
1966,220,620,1
1966,220,640,0.07142857142857142
1966,220,770,0.14285714285714285
1966,220,800,0.14285714285714285
1966,220,840,0.14285714285714285
1966,220,900,0.14285714285714285
1966,220,920,0.14285714285714285
1966,230,235,1
1966,235,260,0.07142857142857142
1966,235,325,0.07142857142857142
1966,235,350,0.07142857142857142
1966,235,385,0.07142857142857142
1966,235,390,0.07142857142857142
1966,235,395,0.07142857142857142
1966,235,640,0.07142857142857142
1966,260,325,0.23809523809523808
1966,260,350,0.07142857142857142
1966,260,385,0.07142857142857142
1966,260,390,0.07142857142857142
1966,260,395,0.07142857142857142
1966,260,640,0.07142857142857142
1966,265,290,0.16666666666666666
1966,265,315,0.16666666666666666
1966,265,339,0.16666666666666666
1966,265,355,0.16666666666666666
1966,265,360,0.16666666666666666
1966,265,365,1.1666666666666667
1966,290,310,1
1966,290,315,1.1666666666666667
1966,290,339,0.16666666666666666
1966,290,355,1.1666666666666667
1966,290,360,1.1666666666666667
1966,290,365,1.1666666666666667
1966,310,315,1
1966,310,355,1
1966,310,360,1
1966,310,365,1
1966,315,339,0.16666666666666666
1966,315,355,0.16666666666666666
1966,315,360,1.1666666666666667
1966,315,365,1.1666666666666667
1966,325,350,0.07142857142857142
1966,325,385,0.07142857142857142
1966,325,390,0.07142857142857142
1966,325,395,0.07142857142857142
1966,325,640,0.07142857142857142
1966,339,355,1.1666666666666667
1966,339,360,0.16666666666666666
1966,339,365,0.16666666666666666
1966,350,352,0.5
1966,350,385,0.07142857142857142
1966,350,390,0.07142857142857142
1966,350,395,0.07142857142857142
1966,350,640,0.5714285714285714
1966,352,640,0.5
1966,355,360,0.16666666666666666
1966,355,365,1.1666666666666667
1966,360,365,1.1666666666666667
1966,365,375,1
1966,365,700,1
1966,365,710,1
1966,365,712,1
1966,365,731,1
1966,385,390,0.07142857142857142
1966,385,395,0.07142857142857142
1966,385,640,0.07142857142857142
1966,390,395,0.07142857142857142
1966,390,640,0.07142857142857142
1966,395,640,0.07142857142857142
1966,41,42,0.05263157894736842
1966,41,70,0.05263157894736842
1966,41,90,0.05263157894736842
1966,41,91,0.05263157894736842
1966,41,92,0.05263157894736842
1966,41,93,0.05263157894736842
1966,41,94,0.05263157894736842
1966,41,95,0.05263157894736842
1966,42,70,0.05263157894736842
1966,42,90,0.05263157894736842
1966,42,91,0.05263157894736842
1966,42,92,0.05263157894736842
1966,42,93,0.05263157894736842
1966,42,94,0.05263157894736842
1966,42,95,0.05263157894736842
1966,482,483,0.3333333333333333
1966,482,484,0.3333333333333333
1966,483,484,0.3333333333333333
1966,490,516,0.5
1966,490,517,0.5
1966,501,530,1
1966,516,517,0.5
1966,600,615,0.16025641025641024
1966,600,616,0.16025641025641024
1966,600,620,0.16025641025641024
1966,600,625,0.16025641025641024
1966,600,645,0.16025641025641024
1966,600,651,0.16025641025641024
1966,600,652,0.16025641025641024
1966,600,660,0.16025641025641024
1966,600,663,0.16025641025641024
1966,600,670,0.16025641025641024
1966,600,678,0.16025641025641024
1966,600,690,0.16025641025641024
1966,600,696,0.07692307692307693
1966,615,616,0.16025641025641024
1966,615,620,0.16025641025641024
1966,615,625,0.16025641025641024
1966,615,645,0.16025641025641024
1966,615,651,0.16025641025641024
1966,615,652,0.16025641025641024
1966,615,660,0.16025641025641024
1966,615,663,0.16025641025641024
1966,615,670,0.16025641025641024
1966,615,678,0.16025641025641024
1966,615,690,0.16025641025641024
1966,615,696,0.07692307692307693
1966,616,620,1.1602564102564101
1966,616,625,0.16025641025641024
1966,616,645,0.16025641025641024
1966,616,651,0.16025641025641024
1966,616,652,0.16025641025641024
1966,616,660,0.16025641025641024
1966,616,663,0.16025641025641024
1966,616,670,0.16025641025641024
1966,616,678,0.16025641025641024
1966,616,690,0.16025641025641024
1966,616,696,0.07692307692307693
1966,620,625,0.16025641025641024
1966,620,645,0.16025641025641024
1966,620,651,0.16025641025641024
1966,620,652,0.16025641025641024
1966,620,660,0.16025641025641024
1966,620,663,0.16025641025641024
1966,620,670,0.16025641025641024
1966,620,678,0.16025641025641024
1966,620,690,0.16025641025641024
1966,620,696,0.07692307692307693
1966,625,645,0.16025641025641024
1966,625,651,0.16025641025641024
1966,625,652,0.16025641025641024
1966,625,660,0.16025641025641024
1966,625,663,0.16025641025641024
1966,625,670,0.16025641025641024
1966,625,678,0.16025641025641024
1966,625,690,0.16025641025641024
1966,625,696,0.07692307692307693
1966,630,640,0.25
1966,630,770,0.25
1966,640,770,0.25
1966,645,651,0.16025641025641024
1966,645,652,0.16025641025641024
1966,645,660,0.16025641025641024
1966,645,663,0.16025641025641024
1966,645,670,0.16025641025641024
1966,645,678,0.16025641025641024
1966,645,690,0.16025641025641024
1966,645,696,0.07692307692307693
1966,651,652,1.1602564102564101
1966,651,660,0.16025641025641024
1966,651,663,0.16025641025641024
1966,651,670,0.16025641025641024
1966,651,678,1.1602564102564101
1966,651,690,0.16025641025641024
1966,651,696,0.07692307692307693
1966,652,660,0.16025641025641024
1966,652,663,0.16025641025641024
1966,652,670,0.16025641025641024
1966,652,678,0.16025641025641024
1966,652,690,0.16025641025641024
1966,652,696,0.07692307692307693
1966,660,663,0.16025641025641024
1966,660,670,0.16025641025641024
1966,660,678,0.16025641025641024
1966,660,690,0.16025641025641024
1966,660,696,0.07692307692307693
1966,663,670,1.1602564102564101
1966,663,678,0.16025641025641024
1966,663,690,0.16025641025641024
1966,663,696,0.07692307692307693
1966,670,678,0.16025641025641024
1966,670,690,0.16025641025641024
1966,670,696,0.07692307692307693
1966,678,690,0.16025641025641024
1966,678,696,0.07692307692307693
1966,690,696,0.07692307692307693
1966,70,90,0.05263157894736842
1966,70,91,0.05263157894736842
1966,70,92,0.05263157894736842
1966,70,93,0.05263157894736842
1966,70,94,0.05263157894736842
1966,70,95,0.05263157894736842
1966,700,710,1
1966,710,731,1
1966,710,775,1
1966,710,811,1
1966,770,800,0.14285714285714285
1966,770,840,0.14285714285714285
1966,770,900,0.14285714285714285
1966,770,920,0.14285714285714285
1966,800,840,0.14285714285714285
1966,800,900,0.14285714285714285
1966,800,920,0.14285714285714285
1966,840,900,0.14285714285714285
1966,840,920,0.14285714285714285
1966,90,91,0.25263157894736843
1966,90,92,0.25263157894736843
1966,90,93,0.25263157894736843
1966,90,94,0.25263157894736843
1966,90,95,0.25263157894736843
1966,900,920,0.6428571428571428
1966,91,92,0.25263157894736843
1966,91,93,0.25263157894736843
1966,91,94,0.25263157894736843
1966,91,95,0.25263157894736843
1966,92,93,0.25263157894736843
1966,92,94,0.25263157894736843
1966,92,95,0.25263157894736843
1966,93,94,0.25263157894736843
1966,93,95,0.25263157894736843
1966,94,95,0.25263157894736843
1967,100,101,1.0476190476190477
1967,100,130,0.047619047619047616
1967,100,135,0.047619047619047616
1967,100,140,0.047619047619047616
1967,100,145,0.047619047619047616
1967,100,150,0.047619047619047616
1967,100,155,0.047619047619047616
1967,100,160,0.047619047619047616
1967,100,165,0.047619047619047616
1967,100,2,0.047619047619047616
1967,100,41,0.047619047619047616
1967,100,42,0.047619047619047616
1967,100,52,0.047619047619047616
1967,100,53,0.047619047619047616
1967,100,70,0.047619047619047616
1967,100,90,0.047619047619047616
1967,100,91,0.047619047619047616
1967,100,92,0.047619047619047616
1967,100,93,0.047619047619047616
1967,100,94,0.047619047619047616
1967,100,95,0.047619047619047616
1967,101,130,0.047619047619047616
1967,101,135,0.047619047619047616
1967,101,140,0.047619047619047616
1967,101,145,0.047619047619047616
1967,101,150,0.047619047619047616
1967,101,155,0.047619047619047616
1967,101,160,0.047619047619047616
1967,101,165,0.047619047619047616
1967,101,2,0.047619047619047616
1967,101,41,0.047619047619047616
1967,101,42,0.047619047619047616
1967,101,52,0.047619047619047616
1967,101,53,0.047619047619047616
1967,101,70,0.047619047619047616
1967,101,90,0.047619047619047616
1967,101,91,0.047619047619047616
1967,101,92,0.047619047619047616
1967,101,93,0.047619047619047616
1967,101,94,0.047619047619047616
1967,101,95,0.047619047619047616
1967,130,135,0.047619047619047616
1967,130,140,0.047619047619047616
1967,130,145,1.0476190476190477
1967,130,150,0.047619047619047616
1967,130,155,0.047619047619047616
1967,130,160,0.047619047619047616
1967,130,165,0.047619047619047616
1967,130,2,0.047619047619047616
1967,130,41,0.047619047619047616
1967,130,42,0.047619047619047616
1967,130,52,0.047619047619047616
1967,130,53,0.047619047619047616
1967,130,70,0.047619047619047616
1967,130,90,0.047619047619047616
1967,130,91,0.047619047619047616
1967,130,92,0.047619047619047616
1967,130,93,0.047619047619047616
1967,130,94,0.047619047619047616
1967,130,95,0.047619047619047616
1967,135,140,0.047619047619047616
1967,135,145,0.047619047619047616
1967,135,150,0.047619047619047616
1967,135,155,0.047619047619047616
1967,135,160,0.047619047619047616
1967,135,165,0.047619047619047616
1967,135,2,0.047619047619047616
1967,135,41,0.047619047619047616
1967,135,42,0.047619047619047616
1967,135,52,0.047619047619047616
1967,135,53,0.047619047619047616
1967,135,70,0.047619047619047616
1967,135,90,0.047619047619047616
1967,135,91,0.047619047619047616
1967,135,92,0.047619047619047616
1967,135,93,0.047619047619047616
1967,135,94,0.047619047619047616
1967,135,95,0.047619047619047616
1967,140,145,0.047619047619047616
1967,140,150,0.047619047619047616
1967,140,155,0.047619047619047616
1967,140,160,0.047619047619047616
1967,140,165,0.047619047619047616
1967,140,2,0.047619047619047616
1967,140,41,0.047619047619047616
1967,140,42,0.047619047619047616
1967,140,52,0.047619047619047616
1967,140,53,0.047619047619047616
1967,140,70,0.047619047619047616
1967,140,90,0.047619047619047616
1967,140,91,0.047619047619047616
1967,140,92,0.047619047619047616
1967,140,93,0.047619047619047616
1967,140,94,0.047619047619047616
1967,140,95,0.047619047619047616
1967,145,150,1.0476190476190477
1967,145,155,0.047619047619047616
1967,145,160,0.047619047619047616
1967,145,165,0.047619047619047616
1967,145,2,0.047619047619047616
1967,145,41,0.047619047619047616
1967,145,42,0.047619047619047616
1967,145,52,0.047619047619047616
1967,145,53,0.047619047619047616
1967,145,70,0.047619047619047616
1967,145,90,0.047619047619047616
1967,145,91,0.047619047619047616
1967,145,92,0.047619047619047616
1967,145,93,0.047619047619047616
1967,145,94,0.047619047619047616
1967,145,95,0.047619047619047616
1967,150,155,0.047619047619047616
1967,150,160,0.047619047619047616
1967,150,165,0.047619047619047616
1967,150,2,0.047619047619047616
1967,150,41,0.047619047619047616
1967,150,42,0.047619047619047616
1967,150,52,0.047619047619047616
1967,150,53,0.047619047619047616
1967,150,70,0.047619047619047616
1967,150,90,0.047619047619047616
1967,150,91,0.047619047619047616
1967,150,92,0.047619047619047616
1967,150,93,0.047619047619047616
1967,150,94,0.047619047619047616
1967,150,95,0.047619047619047616
1967,155,160,0.047619047619047616
1967,155,165,0.047619047619047616
1967,155,2,0.047619047619047616
1967,155,41,0.047619047619047616
1967,155,42,0.047619047619047616
1967,155,52,0.047619047619047616
1967,155,53,0.047619047619047616
1967,155,70,0.047619047619047616
1967,155,90,0.047619047619047616
1967,155,91,0.047619047619047616
1967,155,92,0.047619047619047616
1967,155,93,0.047619047619047616
1967,155,94,0.047619047619047616
1967,155,95,0.047619047619047616
1967,160,165,0.047619047619047616
1967,160,2,0.047619047619047616
1967,160,41,0.047619047619047616
1967,160,42,0.047619047619047616
1967,160,52,0.047619047619047616
1967,160,53,0.047619047619047616
1967,160,70,0.047619047619047616
1967,160,90,0.047619047619047616
1967,160,91,0.047619047619047616
1967,160,92,0.047619047619047616
1967,160,93,0.047619047619047616
1967,160,94,0.047619047619047616
1967,160,95,0.047619047619047616
1967,165,2,0.047619047619047616
1967,165,41,0.047619047619047616
1967,165,42,0.047619047619047616
1967,165,52,0.047619047619047616
1967,165,53,0.047619047619047616
1967,165,70,0.047619047619047616
1967,165,90,0.047619047619047616
1967,165,91,0.047619047619047616
1967,165,92,0.047619047619047616
1967,165,93,0.047619047619047616
1967,165,94,0.047619047619047616
1967,165,95,0.047619047619047616
1967,2,20,1.0714285714285714
1967,2,200,0.4642857142857143
1967,2,210,0.07142857142857142
1967,2,211,0.07142857142857142
1967,2,212,0.07142857142857142
1967,2,220,0.21428571428571427
1967,2,235,0.07142857142857142
1967,2,260,0.07142857142857142
1967,2,325,0.07142857142857142
1967,2,350,0.07142857142857142
1967,2,385,0.07142857142857142
1967,2,390,0.07142857142857142
1967,2,395,0.07142857142857142
1967,2,41,0.047619047619047616
1967,2,42,0.047619047619047616
1967,2,450,1
1967,2,52,0.047619047619047616
1967,2,53,0.047619047619047616
1967,2,630,1.25
1967,2,640,1.3214285714285714
1967,2,70,0.047619047619047616
1967,2,713,1
1967,2,732,1
1967,2,740,1
1967,2,770,1.3928571428571428
1967,2,800,0.14285714285714285
1967,2,840,1.1428571428571428
1967,2,90,0.047619047619047616
1967,2,900,0.6428571428571428
1967,2,91,0.047619047619047616
1967,2,92,0.047619047619047616
1967,2,920,0.6428571428571428
1967,2,93,0.047619047619047616
1967,2,94,0.047619047619047616
1967,2,95,0.047619047619047616
1967,20,200,0.07142857142857142
1967,20,210,0.07142857142857142
1967,20,211,0.07142857142857142
1967,20,212,0.07142857142857142
1967,20,220,0.07142857142857142
1967,20,235,0.07142857142857142
1967,20,260,0.07142857142857142
1967,20,325,0.07142857142857142
1967,20,350,0.07142857142857142
1967,20,385,0.07142857142857142
1967,20,390,0.07142857142857142
1967,20,395,0.07142857142857142
1967,20,640,0.07142857142857142
1967,200,210,0.23809523809523808
1967,200,211,0.23809523809523808
1967,200,212,0.23809523809523808
1967,200,220,0.38095238095238093
1967,200,235,1.0714285714285714
1967,200,260,0.23809523809523808
1967,200,325,0.23809523809523808
1967,200,350,0.07142857142857142
1967,200,385,0.07142857142857142
1967,200,390,0.07142857142857142
1967,200,395,0.07142857142857142
1967,200,620,1
1967,200,630,0.25
1967,200,640,0.3214285714285714
1967,200,770,0.39285714285714285
1967,200,800,0.14285714285714285
1967,200,820,1
1967,200,840,0.14285714285714285
1967,200,900,0.14285714285714285
1967,200,920,0.14285714285714285
1967,210,211,0.23809523809523808
1967,210,212,0.23809523809523808
1967,210,220,0.23809523809523808
1967,210,235,0.07142857142857142
1967,210,260,0.23809523809523808
1967,210,325,0.23809523809523808
1967,210,350,0.07142857142857142
1967,210,385,0.07142857142857142
1967,210,390,0.07142857142857142
1967,210,395,0.07142857142857142
1967,210,640,0.07142857142857142
1967,211,212,0.23809523809523808
1967,211,220,0.23809523809523808
1967,211,235,0.07142857142857142
1967,211,260,0.23809523809523808
1967,211,325,0.23809523809523808
1967,211,350,0.07142857142857142
1967,211,385,0.07142857142857142
1967,211,390,0.07142857142857142
1967,211,395,0.07142857142857142
1967,211,640,0.07142857142857142
1967,212,220,0.23809523809523808
1967,212,235,0.07142857142857142
1967,212,260,0.23809523809523808
1967,212,325,0.23809523809523808
1967,212,350,0.07142857142857142
1967,212,385,0.07142857142857142
1967,212,390,0.07142857142857142
1967,212,395,0.07142857142857142
1967,212,640,0.07142857142857142
1967,220,235,0.07142857142857142
1967,220,260,0.23809523809523808
1967,220,325,0.23809523809523808
1967,220,350,0.07142857142857142
1967,220,385,0.07142857142857142
1967,220,390,0.07142857142857142
1967,220,395,0.07142857142857142
1967,220,481,1
1967,220,482,0.3333333333333333
1967,220,483,0.3333333333333333
1967,220,484,0.3333333333333333
1967,220,620,1
1967,220,640,0.07142857142857142
1967,220,770,0.14285714285714285
1967,220,800,0.14285714285714285
1967,220,840,0.14285714285714285
1967,220,900,0.14285714285714285
1967,220,920,0.14285714285714285
1967,230,235,1
1967,235,260,0.07142857142857142
1967,235,325,0.07142857142857142
1967,235,350,0.07142857142857142
1967,235,385,0.07142857142857142
1967,235,390,0.07142857142857142
1967,235,395,0.07142857142857142
1967,235,640,0.07142857142857142
1967,260,325,0.23809523809523808
1967,260,350,0.07142857142857142
1967,260,385,0.07142857142857142
1967,260,390,0.07142857142857142
1967,260,395,0.07142857142857142
1967,260,640,0.07142857142857142
1967,265,290,1.1666666666666667
1967,265,310,1
1967,265,315,1.1666666666666667
1967,265,339,0.16666666666666666
1967,265,355,1.1666666666666667
1967,265,360,0.16666666666666666
1967,265,365,1.1666666666666667
1967,290,310,1
1967,290,315,1.1666666666666667
1967,290,339,0.16666666666666666
1967,290,355,1.1666666666666667
1967,290,360,1.1666666666666667
1967,290,365,1.1666666666666667
1967,310,315,1
1967,310,355,1
1967,310,360,1
1967,310,365,1
1967,315,339,0.16666666666666666
1967,315,355,0.16666666666666666
1967,315,360,1.1666666666666667
1967,315,365,1.1666666666666667
1967,325,350,0.07142857142857142
1967,325,385,0.07142857142857142
1967,325,390,0.07142857142857142
1967,325,395,0.07142857142857142
1967,325,640,0.07142857142857142
1967,339,355,1.1666666666666667
1967,339,360,0.16666666666666666
1967,339,365,0.16666666666666666
1967,350,352,0.5
1967,350,385,0.07142857142857142
1967,350,390,0.07142857142857142
1967,350,395,0.07142857142857142
1967,350,640,0.5714285714285714
1967,352,640,0.5
1967,355,360,0.16666666666666666
1967,355,365,1.1666666666666667
1967,360,365,1.1666666666666667
1967,365,375,1
1967,365,700,1
1967,365,710,1
1967,365,712,1
1967,365,731,1
1967,385,390,0.07142857142857142
1967,385,395,0.07142857142857142
1967,385,640,0.07142857142857142
1967,390,395,0.07142857142857142
1967,390,640,0.07142857142857142
1967,395,640,0.07142857142857142
1967,41,42,0.047619047619047616
1967,41,52,0.047619047619047616
1967,41,53,0.047619047619047616
1967,41,70,0.047619047619047616
1967,41,90,0.047619047619047616
1967,41,91,0.047619047619047616
1967,41,92,0.047619047619047616
1967,41,93,0.047619047619047616
1967,41,94,0.047619047619047616
1967,41,95,0.047619047619047616
1967,42,52,0.047619047619047616
1967,42,53,0.047619047619047616
1967,42,70,0.047619047619047616
1967,42,90,0.047619047619047616
1967,42,91,0.047619047619047616
1967,42,92,0.047619047619047616
1967,42,93,0.047619047619047616
1967,42,94,0.047619047619047616
1967,42,95,0.047619047619047616
1967,482,483,0.3333333333333333
1967,482,484,0.3333333333333333
1967,483,484,0.3333333333333333
1967,490,516,0.5
1967,490,517,0.5
1967,501,530,1
1967,516,517,0.5
1967,52,53,0.047619047619047616
1967,52,70,0.047619047619047616
1967,52,90,0.047619047619047616
1967,52,91,0.047619047619047616
1967,52,92,0.047619047619047616
1967,52,93,0.047619047619047616
1967,52,94,0.047619047619047616
1967,52,95,0.047619047619047616
1967,53,70,0.047619047619047616
1967,53,90,0.047619047619047616
1967,53,91,0.047619047619047616
1967,53,92,0.047619047619047616
1967,53,93,0.047619047619047616
1967,53,94,0.047619047619047616
1967,53,95,0.047619047619047616
1967,600,615,0.16025641025641024
1967,600,616,0.16025641025641024
1967,600,620,0.16025641025641024
1967,600,625,0.16025641025641024
1967,600,645,0.16025641025641024
1967,600,651,0.16025641025641024
1967,600,652,0.16025641025641024
1967,600,660,0.16025641025641024
1967,600,663,0.16025641025641024
1967,600,670,0.16025641025641024
1967,600,678,0.16025641025641024
1967,600,690,0.16025641025641024
1967,600,696,0.07692307692307693
1967,615,616,0.16025641025641024
1967,615,620,0.16025641025641024
1967,615,625,0.16025641025641024
1967,615,645,0.16025641025641024
1967,615,651,0.16025641025641024
1967,615,652,0.16025641025641024
1967,615,660,0.16025641025641024
1967,615,663,0.16025641025641024
1967,615,670,0.16025641025641024
1967,615,678,0.16025641025641024
1967,615,690,0.16025641025641024
1967,615,696,0.07692307692307693
1967,616,620,1.1602564102564101
1967,616,625,0.16025641025641024
1967,616,645,0.16025641025641024
1967,616,651,0.16025641025641024
1967,616,652,0.16025641025641024
1967,616,660,0.16025641025641024
1967,616,663,0.16025641025641024
1967,616,670,0.16025641025641024
1967,616,678,0.16025641025641024
1967,616,690,0.16025641025641024
1967,616,696,0.07692307692307693
1967,620,625,0.16025641025641024
1967,620,645,0.16025641025641024
1967,620,651,0.16025641025641024
1967,620,652,0.16025641025641024
1967,620,660,0.16025641025641024
1967,620,663,0.16025641025641024
1967,620,670,0.16025641025641024
1967,620,678,0.16025641025641024
1967,620,690,0.16025641025641024
1967,620,696,0.07692307692307693
1967,625,645,0.16025641025641024
1967,625,651,0.16025641025641024
1967,625,652,0.16025641025641024
1967,625,660,0.16025641025641024
1967,625,663,0.16025641025641024
1967,625,670,0.16025641025641024
1967,625,678,0.16025641025641024
1967,625,690,0.16025641025641024
1967,625,696,0.07692307692307693
1967,630,640,0.25
1967,630,770,0.25
1967,640,770,0.25
1967,645,651,0.6602564102564102
1967,645,652,0.16025641025641024
1967,645,660,0.16025641025641024
1967,645,663,0.6602564102564102
1967,645,670,0.16025641025641024
1967,645,678,0.16025641025641024
1967,645,690,0.16025641025641024
1967,645,696,0.07692307692307693
1967,651,652,1.1602564102564101
1967,651,660,0.16025641025641024
1967,651,663,0.6602564102564102
1967,651,670,0.16025641025641024
1967,651,678,1.1602564102564101
1967,651,690,0.16025641025641024
1967,651,696,0.07692307692307693
1967,652,660,0.16025641025641024
1967,652,663,0.16025641025641024
1967,652,670,0.16025641025641024
1967,652,678,0.16025641025641024
1967,652,690,0.16025641025641024
1967,652,696,0.07692307692307693
1967,660,663,0.16025641025641024
1967,660,670,0.16025641025641024
1967,660,678,0.16025641025641024
1967,660,690,0.16025641025641024
1967,660,696,0.07692307692307693
1967,663,670,1.1602564102564101
1967,663,678,0.16025641025641024
1967,663,690,0.16025641025641024
1967,663,696,0.07692307692307693
1967,670,678,0.16025641025641024
1967,670,690,0.16025641025641024
1967,670,696,0.07692307692307693
1967,678,690,0.16025641025641024
1967,678,696,0.07692307692307693
1967,690,696,0.07692307692307693
1967,70,90,0.047619047619047616
1967,70,91,0.047619047619047616
1967,70,92,0.047619047619047616
1967,70,93,0.047619047619047616
1967,70,94,0.047619047619047616
1967,70,95,0.047619047619047616
1967,700,710,1
1967,710,731,1
1967,710,775,1
1967,710,811,1
1967,770,800,0.14285714285714285
1967,770,840,0.14285714285714285
1967,770,900,0.14285714285714285
1967,770,920,0.14285714285714285
1967,800,840,0.14285714285714285
1967,800,900,0.14285714285714285
1967,800,920,0.14285714285714285
1967,840,900,0.14285714285714285
1967,840,920,0.14285714285714285
1967,90,91,0.24761904761904763
1967,90,92,0.24761904761904763
1967,90,93,0.24761904761904763
1967,90,94,0.24761904761904763
1967,90,95,0.24761904761904763
1967,900,920,0.6428571428571428
1967,91,92,0.24761904761904763
1967,91,93,0.24761904761904763
1967,91,94,0.24761904761904763
1967,91,95,0.24761904761904763
1967,92,93,0.24761904761904763
1967,92,94,0.24761904761904763
1967,92,95,0.24761904761904763
1967,93,94,0.24761904761904763
1967,93,95,0.24761904761904763
1967,94,95,0.24761904761904763
1968,100,101,1.0476190476190477
1968,100,130,0.047619047619047616
1968,100,135,0.047619047619047616
1968,100,140,0.047619047619047616
1968,100,145,0.047619047619047616
1968,100,150,0.047619047619047616
1968,100,155,0.047619047619047616
1968,100,160,0.047619047619047616
1968,100,165,0.047619047619047616
1968,100,2,0.047619047619047616
1968,100,41,0.047619047619047616
1968,100,42,0.047619047619047616
1968,100,52,0.047619047619047616
1968,100,53,0.047619047619047616
1968,100,70,0.047619047619047616
1968,100,90,0.047619047619047616
1968,100,91,0.047619047619047616
1968,100,92,0.047619047619047616
1968,100,93,0.047619047619047616
1968,100,94,0.047619047619047616
1968,100,95,0.047619047619047616
1968,101,130,0.047619047619047616
1968,101,135,0.047619047619047616
1968,101,140,0.047619047619047616
1968,101,145,0.047619047619047616
1968,101,150,0.047619047619047616
1968,101,155,0.047619047619047616
1968,101,160,0.047619047619047616
1968,101,165,0.047619047619047616
1968,101,2,0.047619047619047616
1968,101,41,0.047619047619047616
1968,101,42,0.047619047619047616
1968,101,52,0.047619047619047616
1968,101,53,0.047619047619047616
1968,101,70,0.047619047619047616
1968,101,90,0.047619047619047616
1968,101,91,0.047619047619047616
1968,101,92,0.047619047619047616
1968,101,93,0.047619047619047616
1968,101,94,0.047619047619047616
1968,101,95,0.047619047619047616
1968,130,135,0.047619047619047616
1968,130,140,0.047619047619047616
1968,130,145,1.0476190476190477
1968,130,150,0.047619047619047616
1968,130,155,0.047619047619047616
1968,130,160,0.047619047619047616
1968,130,165,0.047619047619047616
1968,130,2,0.047619047619047616
1968,130,41,0.047619047619047616
1968,130,42,0.047619047619047616
1968,130,52,0.047619047619047616
1968,130,53,0.047619047619047616
1968,130,70,0.047619047619047616
1968,130,90,0.047619047619047616
1968,130,91,0.047619047619047616
1968,130,92,0.047619047619047616
1968,130,93,0.047619047619047616
1968,130,94,0.047619047619047616
1968,130,95,0.047619047619047616
1968,135,140,0.047619047619047616
1968,135,145,0.047619047619047616
1968,135,150,0.047619047619047616
1968,135,155,0.047619047619047616
1968,135,160,0.047619047619047616
1968,135,165,0.047619047619047616
1968,135,2,0.047619047619047616
1968,135,41,0.047619047619047616
1968,135,42,0.047619047619047616
1968,135,52,0.047619047619047616
1968,135,53,0.047619047619047616
1968,135,70,0.047619047619047616
1968,135,90,0.047619047619047616
1968,135,91,0.047619047619047616
1968,135,92,0.047619047619047616
1968,135,93,0.047619047619047616
1968,135,94,0.047619047619047616
1968,135,95,0.047619047619047616
1968,140,145,0.047619047619047616
1968,140,150,0.047619047619047616
1968,140,155,0.047619047619047616
1968,140,160,0.047619047619047616
1968,140,165,0.047619047619047616
1968,140,2,0.047619047619047616
1968,140,41,0.047619047619047616
1968,140,42,0.047619047619047616
1968,140,52,0.047619047619047616
1968,140,53,0.047619047619047616
1968,140,70,0.047619047619047616
1968,140,90,0.047619047619047616
1968,140,91,0.047619047619047616
