year,node1,node2,node3,sign12,sign13,sign23,balanced,actor_load_mean,actor_load_min,deg_mean,tie_btw_mean,tie_emb_mean,triad_overlap,triad_id,triad_log_cinc_mean,target_year,balanced_t5,still_closed_t5,resolved,trade12,trade13,trade23,tie_trade_mean
1925,220,255,325,-1,1,1,FALSE,0.4029995963363055,0.26828017832647466,6.333333333333333,7.166666666666667,3.3333333333333335,2.3333333333333335,220-255-325,-2.9289382236575756,1930,TRUE,TRUE,TRUE,0.04257851036063818,0.06358058836007775,0.06963138261286905,0.058596827111194995
1925,365,640,700,1,1,-1,FALSE,0.5715252057613168,0.2822299382716049,3.6666666666666665,17.333333333333332,1.3333333333333333,0.33333333333333326,365-640-700,-4.301546264293878,1930,TRUE,TRUE,TRUE,0.04390174563239913,NA,NA,0.04390174563239913
1925,365,630,700,-1,1,1,FALSE,0.7737448559670782,0.7161728395061727,2.6666666666666665,6.666666666666667,1.3333333333333333,0.33333333333333326,365-630-700,-4.5003080021730035,1930,TRUE,TRUE,TRUE,0.14898162307440033,NA,NA,0.14898162307440033
1926,200,220,325,-1,1,1,FALSE,0.2419331517165131,0.21679731019741846,10,15.851587301587301,5.666666666666667,4.666666666666667,200-220-325,-2.9341580217780745,1931,TRUE,TRUE,TRUE,0.08618418158359951,0.03167139393613302,0.06172767681733929,0.05986108411235727
1926,211,220,325,-1,1,1,FALSE,0.30317705167874726,0.21679731019741846,8.333333333333334,10.356349206349206,4,3,211-220-325,-3.4917438215460717,1931,TRUE,TRUE,TRUE,0.19285694356236052,0,0.06172767681733929,0.0848615401265666
1926,220,255,325,-1,1,1,FALSE,0.2692505220632846,0.21679731019741846,9,12.96269841269841,4.666666666666667,3.666666666666667,220-255-325,-2.925918220761371,1931,TRUE,TRUE,TRUE,0.06986440355791204,0.06172767681733929,0.06696636702475181,0.06618614913333438
1926,220,325,360,-1,1,1,FALSE,0.26740912408632467,0.21679731019741846,9,20.26825396825397,4,3,220-325-360,-3.6542854796532303,1931,TRUE,TRUE,TRUE,0.06172767681733929,0.02414933840918634,0,0.02862567174217521
1926,365,630,700,1,-1,1,FALSE,0.5823920802889055,0.3096453766691861,4,5.968253968253968,2,1,365-630-700,-4.472244847214054,1931,TRUE,TRUE,TRUE,0.1057911056909939,NA,NA,0.1057911056909939
1926,365,640,700,1,-1,1,FALSE,0.47216931390452305,0.3096453766691861,4.666666666666667,10.644444444444444,2,1,365-640-700,-4.220481177930983,1931,TRUE,TRUE,TRUE,0.0309600004593554,NA,NA,0.0309600004593554
1927,211,220,325,-1,1,1,FALSE,0.33067870705157637,0.2409733987603306,8.333333333333334,5.138888888888889,4.333333333333333,3.333333333333333,211-220-325,-3.461330929554331,1932,TRUE,TRUE,TRUE,0.05612061549820918,0.00926933249173066,0.05484122264492072,0.04007705687828685
1927,220,255,325,-1,1,1,FALSE,0.2919919517141108,0.2409733987603306,8.666666666666666,11.75,4.333333333333333,3.333333333333333,220-255-325,-2.8679893244040078,1932,TRUE,TRUE,TRUE,0.06189230708641858,0.05484122264492072,0.06838511926752334,0.061706216332954214
1927,220,325,360,-1,1,1,FALSE,0.33233404690847873,0.2409733987603306,8.666666666666666,7.222222222222221,4.666666666666667,3.666666666666667,220-325-360,-3.5945138127315714,1932,TRUE,TRUE,TRUE,0.05484122264492072,0.02142586341620379,0.04200011639948248,0.03942240082020233
1927,200,211,325,-1,1,1,FALSE,0.3547353273502066,0.2409733987603306,7.333333333333333,5.5,3.3333333333333335,2.3333333333333335,200-211-325,-3.336851886857444,1932,TRUE,TRUE,TRUE,0.0382015663437716,0.04225432614425672,0.00926933249173066,0.02990840832658633
1927,200,255,325,-1,1,1,FALSE,0.31604857201274106,0.2409733987603306,7.666666666666667,9.61111111111111,3.3333333333333335,2.3333333333333335,200-255-325,-2.7435102817071213,1932,TRUE,TRUE,TRUE,0.07034725176897304,0.04225432614425672,0.06838511926752334,0.06032889906025103
1927,90,91,94,-1,1,1,FALSE,0.765625,0.765625,4,1,3,2,90-91-94,-8.469054548331378,1932,TRUE,TRUE,TRUE,NA,NA,NA,NA
1927,90,91,92,-1,1,1,FALSE,0.765625,0.765625,4,1,3,2,90-91-92,-8.077675104130659,1932,TRUE,TRUE,TRUE,NA,NA,NA,NA
1927,90,91,93,-1,1,1,FALSE,0.765625,0.765625,4,1,3,2,90-91-93,-8.216687837171378,1932,TRUE,TRUE,TRUE,NA,NA,NA,NA
1932,100,135,140,-1,-1,-1,FALSE,0.875,0.6111111111111112,2.3333333333333335,3,1,0,100-135-140,-5.774454655645036,1937,TRUE,TRUE,TRUE,0,5.426328879689951e-4,0.01198497220382953,0.0041758683639328414
1933,365,630,700,-1,1,1,FALSE,0.45324061898848217,0.15340729783037477,6.333333333333333,9.822222222222223,2,1,365-630-700,-4.291658257760183,1938,TRUE,TRUE,TRUE,0.1571181381785895,NA,NA,0.1571181381785895
1933,365,630,640,1,-1,1,FALSE,0.3213040537414469,0.15340729783037477,8.666666666666666,18.638888888888886,2.6666666666666665,1.6666666666666665,365-630-640,-4.020111569288058,1938,TRUE,TRUE,TRUE,0.1571181381785895,0.02248835885598889,0.00168814162087662,0.060431546218485
1933,365,710,740,-1,-1,-1,FALSE,0.619429651545036,0.15340729783037477,5.666666666666667,17,1,0,365-710-740,-2.3196613275533062,1938,FALSE,TRUE,FALSE,0.03595271759506303,0.01853850842061567,0.13193569412862888,0.06214230671476919
1933,100,135,140,-1,-1,-1,FALSE,1.125,1.125,2,1,1,0,100-135-140,-5.802163493304278,1938,TRUE,TRUE,TRUE,0,3.9218379497128774e-4,0.0111972835326933,0.0038631557758881958
1934,200,255,325,1,-1,1,FALSE,0.26211092672433983,0.1551070567689886,9,14.121031746031745,3.6666666666666665,2.6666666666666665,200-255-325,-2.762363802935106,1939,FALSE,TRUE,FALSE,0.05207774282381273,0.04035474381065748,0.08913770620684165,0.06052339761377062
1934,365,630,700,1,1,-1,FALSE,0.37535373750561335,0.1746523958144629,6.333333333333333,11.5984126984127,2,1,365-630-700,-4.3868449452644045,1939,FALSE,TRUE,FALSE,0.07915430425341394,NA,NA,0.07915430425341394
1934,365,710,740,-1,-1,-1,FALSE,0.6288193171233395,0.1746523958144629,5.333333333333333,19,1,0,365-710-740,-2.311318649984419,1939,TRUE,TRUE,TRUE,0.01897050451131168,0.01397031083805148,0.13327675501682185,0.055405856788728336
1934,200,220,640,1,1,-1,FALSE,0.22630497706763286,0.19728878989840137,10,15.453571428571431,4,3,200-220-640,-3.3695250686319573,1939,TRUE,TRUE,TRUE,0.0496140660831301,0.01206150169710861,0.01189082059994196,0.024522129460060223
1934,630,640,700,1,1,-1,FALSE,0.38289920220025947,0.19728878989840137,6,10.381746031746031,2,1,630-640-700,-5.362864415050916,1939,TRUE,TRUE,TRUE,8.802780827819659e-4,NA,NA,8.802780827819659e-4
1935,200,255,325,-1,1,1,FALSE,0.29001445473251025,0.1611304012345679,7.666666666666667,16.169841269841267,3,2,200-255-325,-2.617489075825868,1940,FALSE,TRUE,FALSE,0.05700983320440872,0.03367926554433748,0.10154273871747956,0.06407727915540859
1935,200,220,325,1,-1,1,FALSE,0.23858112139917695,0.1611304012345679,9.333333333333334,22.286507936507935,3.6666666666666665,2.6666666666666665,200-220-325,-2.8450588567046315,1940,FALSE,TRUE,FALSE,0.05661734092136805,0.03367926554433748,0.04096931126671886,0.04375530591080813
1936,130,135,2,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-2,-5.113591939493725,1941,FALSE,TRUE,FALSE,NA,NA,NA,NA
1936,145,150,2,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-2,-5.647373632437539,1941,TRUE,TRUE,TRUE,NA,NA,NA,NA
1936,130,135,40,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-40,-6.687458631162886,1941,FALSE,TRUE,FALSE,NA,NA,NA,NA
1936,145,150,40,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-40,-7.2212403241067005,1941,TRUE,TRUE,TRUE,NA,NA,NA,NA
1936,130,135,41,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-41,-7.188027336526809,1941,FALSE,TRUE,FALSE,NA,NA,NA,NA
1936,145,150,41,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-41,-7.721809029470623,1941,TRUE,TRUE,TRUE,NA,NA,NA,NA
1936,130,135,42,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-42,-7.342289078391116,1941,FALSE,TRUE,FALSE,NA,NA,NA,NA
1936,145,150,42,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-42,-7.87607077133493,1941,TRUE,TRUE,TRUE,NA,NA,NA,NA
1936,130,135,70,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-70,-6.328893971270729,1941,FALSE,TRUE,FALSE,NA,NA,NA,NA
1936,145,150,70,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-70,-6.862675664214543,1941,TRUE,TRUE,TRUE,NA,NA,NA,NA
1936,145,150,90,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-90,-7.646993483243688,1941,TRUE,TRUE,TRUE,NA,NA,NA,NA
1936,130,135,90,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-90,-7.113211790299874,1941,FALSE,TRUE,FALSE,NA,NA,NA,NA
1936,145,150,91,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-91,-8.006996532071971,1941,TRUE,TRUE,TRUE,NA,NA,NA,NA
1936,130,135,91,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-91,-7.473214839128157,1941,FALSE,TRUE,FALSE,NA,NA,NA,NA
1936,145,150,92,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-92,-7.9047486669711615,1941,TRUE,TRUE,TRUE,NA,NA,NA,NA
1936,130,135,92,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,130-135-92,-7.370966974027348,1941,FALSE,TRUE,FALSE,NA,NA,NA,NA
1936,145,150,93,1,1,-1,FALSE,0.19012500000000024,0.19012500000000027,20,1,19,18,145-150-93,-8.118300749613898,1941,TRUE,TRUE,TRUE,NA,NA,NA,NA
