year,ccode_low,ccode_high,sign,multiplex
1957,101,165,1,FALSE
1957,130,135,1,FALSE
1957,130,140,1,FALSE
1957,130,145,1,FALSE
1957,130,150,1,FALSE
1957,130,155,1,FALSE
1957,130,160,1,FALSE
1957,130,165,1,FALSE
1957,135,140,1,FALSE
1957,135,145,1,FALSE
1957,135,150,1,FALSE
1957,135,155,1,FALSE
1957,135,160,1,FALSE
1957,135,165,1,FALSE
1957,140,145,1,FALSE
1957,140,150,1,FALSE
1957,140,155,1,FALSE
1957,140,160,1,FALSE
1957,140,165,1,FALSE
1957,145,150,1,FALSE
1957,145,155,1,FALSE
1957,145,160,1,FALSE
1957,145,165,1,FALSE
1957,150,155,1,FALSE
1957,150,160,1,FALSE
1957,150,165,1,FALSE
1957,155,160,1,FALSE
1957,155,165,1,FALSE
1957,160,165,1,FALSE
1957,200,210,1,FALSE
1957,200,211,1,FALSE
1957,200,212,1,FALSE
1957,200,220,1,FALSE
1957,200,235,1,FALSE
1957,200,260,1,FALSE
1957,200,325,1,FALSE
1957,200,350,1,FALSE
1957,200,385,1,FALSE
1957,200,390,1,FALSE
1957,200,395,1,FALSE
1957,200,620,1,FALSE
1957,200,630,1,FALSE
1957,200,640,1,FALSE
1957,200,645,1,FALSE
1957,200,678,-1,FALSE
1957,200,770,1,FALSE
1957,200,800,1,FALSE
1957,200,820,1,FALSE
1957,200,840,1,FALSE
1957,200,900,1,FALSE
1957,200,920,1,FALSE
1957,210,211,1,FALSE
1957,210,212,1,FALSE
1957,210,220,1,FALSE
1957,210,235,1,FALSE
1957,210,260,1,FALSE
1957,210,325,1,FALSE
1957,210,350,1,FALSE
1957,210,385,1,FALSE
1957,210,390,1,FALSE
1957,210,395,1,FALSE
1957,210,640,1,FALSE
1957,210,850,-1,FALSE
1957,211,212,1,FALSE
1957,211,220,1,FALSE
1957,211,235,1,FALSE
1957,211,260,1,FALSE
1957,211,325,1,FALSE
1957,211,350,1,FALSE
1957,211,385,1,FALSE
1957,211,390,1,FALSE
1957,211,395,1,FALSE
1957,211,640,1,FALSE
1957,212,220,1,FALSE
1957,212,235,1,FALSE
1957,212,260,1,FALSE
1957,212,325,1,FALSE
1957,212,350,1,FALSE
1957,212,385,1,FALSE
1957,212,390,1,FALSE
1957,212,395,1,FALSE
1957,212,640,1,FALSE
1957,220,235,1,FALSE
1957,220,260,1,FALSE
1957,220,325,1,FALSE
1957,220,350,1,FALSE
1957,220,385,1,FALSE
1957,220,390,1,FALSE
1957,220,395,1,FALSE
1957,220,600,1,FALSE
1957,220,616,-1,FALSE
1957,220,620,1,FALSE
1957,220,640,1,FALSE
1957,220,770,1,FALSE
1957,220,800,1,FALSE
1957,220,840,1,FALSE
1957,220,900,1,FALSE
1957,220,920,1,FALSE
1957,230,235,1,FALSE
1957,230,600,-1,FALSE
1957,235,260,1,FALSE
1957,235,325,1,FALSE
1957,235,350,1,FALSE
1957,235,385,1,FALSE
1957,235,390,1,FALSE
1957,235,395,1,FALSE
1957,235,640,1,FALSE
1957,260,325,1,FALSE
1957,260,350,1,FALSE
1957,260,385,1,FALSE
1957,260,390,1,FALSE
1957,260,395,1,FALSE
1957,260,640,1,FALSE
1957,265,290,1,FALSE
1957,265,315,1,FALSE
1957,265,339,1,FALSE
1957,265,355,1,FALSE
1957,265,360,1,FALSE
1957,265,365,1,FALSE
1957,290,310,1,FALSE
1957,290,315,1,FALSE
1957,290,339,1,FALSE
1957,290,355,1,FALSE
1957,290,360,1,FALSE
1957,290,365,1,FALSE
1957,310,315,1,FALSE
1957,310,355,1,FALSE
1957,310,360,1,FALSE
1957,310,365,1,FALSE
1957,315,339,1,FALSE
1957,315,355,1,FALSE
1957,315,360,1,FALSE
1957,315,365,1,FALSE
1957,325,350,1,FALSE
1957,325,385,1,FALSE
1957,325,390,1,FALSE
1957,325,395,1,FALSE
1957,325,640,1,FALSE
1957,339,355,1,FALSE
1957,339,360,1,FALSE
1957,339,365,1,FALSE
1957,345,350,1,FALSE
1957,345,640,1,FALSE
1957,350,385,1,FALSE
1957,350,390,1,FALSE
1957,350,395,1,FALSE
1957,350,640,1,FALSE
1957,355,360,1,FALSE
1957,355,365,1,FALSE
1957,360,365,1,FALSE
1957,365,375,1,FALSE
1957,365,640,-1,FALSE
1957,365,663,-1,FALSE
1957,365,700,1,FALSE
1957,365,710,1,FALSE
1957,365,712,1,FALSE
1957,365,740,-1,FALSE
1957,385,390,1,FALSE
1957,385,395,1,FALSE
1957,385,640,1,FALSE
1957,390,395,1,FALSE
1957,390,640,1,FALSE
1957,395,640,1,FALSE
1957,616,620,1,FALSE
1957,616,645,1,FALSE
1957,616,651,1,FALSE
1957,616,652,1,FALSE
1957,616,660,1,FALSE
1957,616,663,1,FALSE
1957,616,670,1,FALSE
1957,616,678,1,FALSE
1957,616,696,1,FALSE
1957,620,625,1,FALSE
1957,620,645,1,FALSE
1957,620,651,1,FALSE
1957,620,652,1,FALSE
1957,620,660,1,FALSE
1957,620,663,1,FALSE
1957,620,670,1,FALSE
1957,620,678,1,FALSE
1957,625,645,1,FALSE
1957,625,651,1,FALSE
1957,625,652,1,FALSE
1957,625,660,1,FALSE
1957,625,663,1,FALSE
1957,625,670,1,FALSE
1957,625,678,1,FALSE
1957,630,640,1,FALSE
1957,630,645,1,FALSE
1957,630,770,1,FALSE
1957,640,645,1,FALSE
1957,640,651,-1,FALSE
1957,640,652,-1,FALSE
1957,640,770,1,FALSE
1957,645,651,1,FALSE
1957,645,652,-1,FALSE
1957,645,660,1,FALSE
1957,645,663,1,FALSE
1957,645,670,1,FALSE
1957,645,678,1,FALSE
1957,645,696,1,FALSE
1957,645,770,1,FALSE
1957,651,652,1,FALSE
1957,651,660,1,FALSE
1957,651,663,-1,FALSE
1957,651,666,-1,FALSE
1957,651,670,1,FALSE
1957,651,678,1,FALSE
1957,651,696,1,FALSE
1957,652,660,1,FALSE
1957,652,663,-1,FALSE
1957,652,666,-1,FALSE
1957,652,670,1,FALSE
1957,652,678,1,FALSE
1957,652,696,1,FALSE
1957,660,663,1,FALSE
1957,660,670,1,FALSE
1957,660,678,1,FALSE
1957,660,696,1,FALSE
1957,663,666,-1,FALSE
1957,663,670,1,FALSE
1957,663,678,1,FALSE
1957,663,696,1,FALSE
1957,666,670,-1,FALSE
1957,670,678,1,FALSE
1957,670,696,1,FALSE
1957,678,696,1,FALSE
1957,710,713,-1,FALSE
1957,750,770,-1,FALSE
1957,750,775,-1,FALSE
1957,770,800,1,FALSE
1957,770,840,1,FALSE
1957,770,900,1,FALSE
1957,770,920,1,FALSE
1957,800,840,1,FALSE
1957,800,900,1,FALSE
1957,800,920,1,FALSE
1957,840,900,1,FALSE
1957,840,920,1,FALSE
1957,900,920,1,FALSE
1958,2,20,1,FALSE
1958,2,40,1,FALSE
1958,2,41,1,FALSE
1958,2,42,1,FALSE
1958,2,70,1,FALSE
1958,2,90,-1,FALSE
1958,2,91,1,FALSE
1958,2,92,1,FALSE
1958,2,93,1,FALSE
1958,2,94,1,FALSE
1958,2,95,1,FALSE
1958,2,100,1,FALSE
1958,2,101,1,FALSE
1958,2,130,1,FALSE
1958,2,135,1,FALSE
1958,2,140,1,FALSE
1958,2,145,1,FALSE
1958,2,150,1,FALSE
1958,2,155,1,FALSE
1958,2,160,1,FALSE
1958,2,165,1,FALSE
1958,2,200,1,FALSE
1958,2,210,1,FALSE
1958,2,211,1,FALSE
1958,2,212,1,FALSE
1958,2,220,1,FALSE
1958,2,235,1,FALSE
1958,2,260,1,FALSE
1958,2,265,-1,FALSE
1958,2,325,1,FALSE
1958,2,339,-1,FALSE
1958,2,350,1,FALSE
1958,2,365,-1,FALSE
1958,2,385,1,FALSE
1958,2,390,1,FALSE
1958,2,395,1,FALSE
1958,2,630,1,FALSE
1958,2,640,1,FALSE
1958,2,645,-1,FALSE
1958,2,651,-1,FALSE
1958,2,710,-1,FALSE
1958,2,713,1,FALSE
1958,2,731,-1,FALSE
1958,2,732,1,FALSE
1958,2,740,1,FALSE
1958,2,770,1,FALSE
1958,2,800,1,FALSE
1958,2,840,1,FALSE
1958,2,900,1,FALSE
1958,2,920,1,FALSE
1958,20,200,1,FALSE
1958,20,210,1,FALSE
1958,20,211,1,FALSE
1958,20,212,1,FALSE
1958,20,220,1,FALSE
1958,20,235,1,FALSE
1958,20,260,1,FALSE
1958,20,325,1,FALSE
1958,20,350,1,FALSE
1958,20,385,1,FALSE
1958,20,390,1,FALSE
1958,20,395,1,FALSE
1958,20,640,1,FALSE
1958,40,41,1,FALSE
1958,40,42,1,FALSE
1958,40,70,1,FALSE
1958,40,90,1,FALSE
1958,40,91,1,FALSE
1958,40,92,1,FALSE
1958,40,93,1,FALSE
1958,40,94,1,FALSE
1958,40,95,1,FALSE
1958,40,100,1,FALSE
1958,40,101,1,FALSE
1958,40,130,1,FALSE
1958,40,135,1,FALSE
1958,40,140,1,FALSE
1958,40,145,1,FALSE
1958,40,150,1,FALSE
1958,40,155,1,FALSE
1958,40,160,1,FALSE
1958,40,165,1,FALSE
1958,41,42,1,FALSE
1958,41,70,1,FALSE
1958,41,90,1,FALSE
1958,41,91,1,FALSE
1958,41,92,1,FALSE
1958,41,93,1,FALSE
1958,41,94,1,FALSE
1958,41,95,1,FALSE
1958,41,100,1,FALSE
1958,41,101,1,FALSE
1958,41,130,1,FALSE
1958,41,135,1,FALSE
1958,41,140,1,FALSE
1958,41,145,1,FALSE
1958,41,150,1,FALSE
1958,41,155,1,FALSE
1958,41,160,1,FALSE
1958,41,165,1,FALSE
1958,42,70,1,FALSE
1958,42,90,1,FALSE
1958,42,91,1,FALSE
1958,42,92,1,FALSE
1958,42,93,1,FALSE
1958,42,94,1,FALSE
1958,42,95,1,FALSE
1958,42,100,1,FALSE
1958,42,101,1,FALSE
1958,42,130,1,FALSE
1958,42,135,1,FALSE
1958,42,140,1,FALSE
1958,42,145,1,FALSE
1958,42,150,1,FALSE
1958,42,155,1,FALSE
1958,42,160,1,FALSE
1958,42,165,1,FALSE
1958,70,90,-1,FALSE
1958,70,91,1,FALSE
1958,70,92,1,FALSE
1958,70,93,1,FALSE
1958,70,94,1,FALSE
1958,70,95,1,FALSE
1958,70,100,1,FALSE
1958,70,101,1,FALSE
1958,70,130,1,FALSE
1958,70,135,1,FALSE
1958,70,140,1,FALSE
1958,70,145,1,FALSE
1958,70,150,1,FALSE
1958,70,155,1,FALSE
1958,70,160,1,FALSE
1958,70,165,1,FALSE
1958,90,91,1,FALSE
1958,90,92,1,FALSE
1958,90,93,1,FALSE
1958,90,94,1,FALSE
1958,90,95,1,FALSE
1958,90,100,1,FALSE
1958,90,101,1,FALSE
1958,90,130,1,FALSE
1958,90,135,1,FALSE
1958,90,140,1,FALSE
1958,90,145,1,FALSE
1958,90,150,1,FALSE
1958,90,155,1,FALSE
1958,90,160,1,FALSE
1958,90,165,1,FALSE
1958,91,92,1,FALSE
1958,91,93,1,FALSE
1958,91,94,1,FALSE
1958,91,95,1,FALSE
1958,91,100,1,FALSE
1958,91,101,1,FALSE
1958,91,130,1,FALSE
1958,91,135,1,FALSE
1958,91,140,1,FALSE
1958,91,145,1,FALSE
1958,91,150,1,FALSE
1958,91,155,1,FALSE
1958,91,160,1,FALSE
1958,91,165,1,FALSE
1958,92,93,1,FALSE
1958,92,94,1,FALSE
1958,92,95,1,FALSE
1958,92,100,1,FALSE
1958,92,101,1,FALSE
1958,92,130,1,FALSE
1958,92,135,1,FALSE
1958,92,140,1,FALSE
1958,92,145,1,FALSE
1958,92,150,1,FALSE
1958,92,155,1,FALSE
1958,92,160,1,FALSE
1958,92,165,1,FALSE
1958,93,94,1,FALSE
1958,93,95,1,FALSE
1958,93,100,1,FALSE
1958,93,101,1,FALSE
1958,93,130,1,FALSE
1958,93,135,1,FALSE
1958,93,140,1,FALSE
1958,93,145,1,FALSE
1958,93,150,1,FALSE
1958,93,155,1,FALSE
1958,93,160,1,FALSE
1958,93,165,1,FALSE
1958,94,95,1,FALSE
1958,94,100,1,FALSE
1958,94,101,1,FALSE
1958,94,130,1,FALSE
1958,94,135,1,FALSE
1958,94,140,1,FALSE
1958,94,145,1,FALSE
1958,94,150,1,FALSE
1958,94,155,1,FALSE
1958,94,160,1,FALSE
1958,94,165,1,FALSE
1958,95,100,1,FALSE
1958,95,101,1,FALSE
1958,95,130,1,FALSE
1958,95,135,1,FALSE
1958,95,140,1,FALSE
1958,95,145,1,FALSE
1958,95,150,1,FALSE
1958,95,155,1,FALSE
1958,95,160,1,FALSE
1958,95,165,1,FALSE
1958,100,101,1,FALSE
1958,100,130,1,FALSE
1958,100,135,1,FALSE
1958,100,140,1,FALSE
1958,100,145,1,FALSE
1958,100,150,1,FALSE
1958,100,155,1,FALSE
1958,100,160,1,FALSE
1958,100,165,1,FALSE
1958,101,130,1,FALSE
1958,101,135,1,FALSE
1958,101,140,1,FALSE
1958,101,145,1,FALSE
1958,101,150,1,FALSE
1958,101,155,1,FALSE
1958,101,160,1,FALSE
1958,101,165,1,FALSE
1958,130,135,1,FALSE
1958,130,140,1,FALSE
1958,130,145,1,FALSE
1958,130,150,1,FALSE
1958,130,155,1,FALSE
1958,130,160,1,FALSE
1958,130,165,1,FALSE
1958,135,140,1,FALSE
1958,135,145,1,FALSE
1958,135,150,1,FALSE
1958,135,155,1,FALSE
1958,135,160,1,FALSE
1958,135,165,1,FALSE
1958,140,145,1,FALSE
1958,140,150,1,FALSE
1958,140,155,1,FALSE
1958,140,160,1,FALSE
1958,140,165,1,FALSE
1958,145,150,1,FALSE
1958,145,155,1,FALSE
1958,145,160,1,FALSE
1958,145,165,1,FALSE
1958,150,155,1,FALSE
1958,150,160,1,FALSE
1958,150,165,1,FALSE
1958,155,160,-1,FALSE
1958,155,165,1,FALSE
1958,160,165,1,FALSE
1958,200,210,1,FALSE
1958,200,211,1,FALSE
1958,200,212,1,FALSE
1958,200,220,1,FALSE
1958,200,235,1,FALSE
1958,200,260,1,FALSE
1958,200,325,1,FALSE
1958,200,339,-1,FALSE
1958,200,350,1,FALSE
1958,200,365,-1,FALSE
1958,200,385,1,FALSE
1958,200,390,1,FALSE
1958,200,395,-1,FALSE
1958,200,620,1,FALSE
1958,200,630,1,FALSE
1958,200,640,1,FALSE
1958,200,645,-1,FALSE
1958,200,651,-1,FALSE
1958,200,678,-1,FALSE
1958,200,710,-1,FALSE
1958,200,770,1,FALSE
1958,200,800,1,FALSE
1958,200,820,1,FALSE
1958,200,840,1,FALSE
1958,200,900,1,FALSE
1958,200,920,1,FALSE
1958,210,211,1,FALSE
1958,210,212,1,FALSE
1958,210,220,1,FALSE
1958,210,235,1,FALSE
1958,210,260,1,FALSE
1958,210,325,1,FALSE
1958,210,350,1,FALSE
1958,210,385,1,FALSE
1958,210,390,1,FALSE
1958,210,395,1,FALSE
1958,210,640,1,FALSE
1958,210,850,-1,FALSE
1958,211,212,1,FALSE
1958,211,220,1,FALSE
1958,211,235,1,FALSE
1958,211,260,1,FALSE
1958,211,265,-1,FALSE
1958,211,325,1,FALSE
1958,211,350,1,FALSE
1958,211,385,1,FALSE
1958,211,390,1,FALSE
1958,211,395,1,FALSE
1958,211,640,1,FALSE
1958,212,220,1,FALSE
1958,212,235,1,FALSE
1958,212,260,1,FALSE
1958,212,325,1,FALSE
1958,212,350,1,FALSE
1958,212,385,1,FALSE
1958,212,390,1,FALSE
1958,212,395,1,FALSE
1958,212,640,1,FALSE
1958,220,235,1,FALSE
1958,220,260,1,FALSE
1958,220,325,1,FALSE
1958,220,350,1,FALSE
1958,220,365,-1,FALSE
1958,220,385,1,FALSE
1958,220,390,1,FALSE
1958,220,395,1,FALSE
1958,220,600,-1,FALSE
1958,220,616,-1,FALSE
1958,220,620,1,FALSE
1958,220,640,1,FALSE
1958,220,770,1,FALSE
1958,220,800,1,FALSE
1958,220,840,1,FALSE
1958,220,900,1,FALSE
1958,220,920,1,FALSE
1958,230,235,1,FALSE
1958,230,600,-1,FALSE
1958,235,260,1,FALSE
1958,235,325,1,FALSE
1958,235,350,1,FALSE
1958,235,385,1,FALSE
1958,235,390,1,FALSE
1958,235,395,1,FALSE
1958,235,640,1,FALSE
1958,260,325,1,FALSE
1958,260,350,1,FALSE
1958,260,385,1,FALSE
1958,260,390,1,FALSE
1958,260,395,1,FALSE
1958,260,640,1,FALSE
1958,265,290,1,FALSE
1958,265,315,1,FALSE
1958,265,339,1,FALSE
1958,265,355,1,FALSE
1958,265,360,1,FALSE
1958,265,365,1,FALSE
1958,290,310,1,FALSE
1958,290,315,1,FALSE
1958,290,339,1,FALSE
1958,290,355,1,FALSE
1958,290,360,1,FALSE
1958,290,365,1,FALSE
1958,310,315,1,FALSE
1958,310,355,1,FALSE
1958,310,360,1,FALSE
1958,310,365,1,FALSE
1958,315,339,1,FALSE
1958,315,355,1,FALSE
1958,315,360,1,FALSE
1958,315,365,1,FALSE
1958,325,350,1,FALSE
1958,325,385,1,FALSE
1958,325,390,1,FALSE
1958,325,395,1,FALSE
1958,325,640,1,FALSE
1958,339,355,1,FALSE
1958,339,360,1,FALSE
1958,339,365,1,FALSE
1958,345,350,1,FALSE
1958,345,640,1,FALSE
1958,350,385,1,FALSE
1958,350,390,1,FALSE
1958,350,395,1,FALSE
1958,350,640,1,FALSE
1958,355,360,1,FALSE
1958,355,365,1,FALSE
1958,360,365,1,FALSE
1958,365,375,1,FALSE
1958,365,700,1,FALSE
1958,365,710,1,FALSE
1958,365,712,1,FALSE
1958,365,713,-1,FALSE
1958,365,740,-1,FALSE
1958,385,390,1,FALSE
1958,385,395,1,FALSE
1958,385,640,1,FALSE
1958,390,395,1,FALSE
1958,390,640,1,FALSE
1958,395,640,1,FALSE
1958,600,616,1,FALSE
1958,600,620,1,FALSE
1958,600,625,1,FALSE
1958,600,645,1,FALSE
1958,600,651,1,FALSE
1958,600,652,1,FALSE
1958,600,660,1,FALSE
1958,600,663,1,FALSE
1958,600,670,1,FALSE
1958,600,678,1,FALSE
1958,616,620,1,FALSE
1958,616,625,1,FALSE
1958,616,645,1,FALSE
1958,616,651,1,FALSE
1958,616,652,1,FALSE
1958,616,660,1,FALSE
1958,616,663,1,FALSE
1958,616,670,1,FALSE
1958,616,678,1,FALSE
1958,616,696,1,FALSE
1958,620,625,1,FALSE
1958,620,645,1,FALSE
1958,620,651,1,FALSE
1958,620,652,1,FALSE
1958,620,660,1,FALSE
1958,620,663,1,FALSE
1958,620,670,1,FALSE
1958,620,678,1,FALSE
1958,625,645,1,FALSE
1958,625,651,-1,FALSE
1958,625,652,1,FALSE
1958,625,660,1,FALSE
1958,625,663,1,FALSE
1958,625,670,1,FALSE
1958,625,678,1,FALSE
1958,630,640,1,FALSE
1958,630,645,1,FALSE
1958,630,770,1,FALSE
1958,640,645,-1,FALSE
1958,640,652,-1,FALSE
1958,640,770,1,FALSE
1958,645,651,1,FALSE
1958,645,652,1,FALSE
1958,645,660,1,FALSE
1958,645,663,1,FALSE
1958,645,670,1,FALSE
1958,645,678,1,FALSE
1958,645,696,1,FALSE
1958,645,770,1,FALSE
1958,651,652,1,FALSE
1958,651,660,1,FALSE
1958,651,663,1,FALSE
1958,651,666,-1,FALSE
1958,651,670,1,FALSE
1958,651,678,1,FALSE
1958,651,696,1,FALSE
1958,652,660,1,FALSE
1958,652,663,-1,FALSE
1958,652,666,-1,FALSE
1958,652,670,1,FALSE
1958,652,678,1,FALSE
1958,652,696,1,FALSE
1958,660,663,1,FALSE
1958,660,670,1,FALSE
1958,660,678,1,FALSE
1958,660,696,1,FALSE
1958,663,666,-1,FALSE
1958,663,670,1,FALSE
1958,663,678,1,FALSE
1958,663,696,1,FALSE
1958,670,678,1,FALSE
1958,670,696,1,FALSE
1958,678,696,1,FALSE
1958,710,713,-1,FALSE
1958,710,740,-1,FALSE
1958,710,750,-1,FALSE
1958,731,732,-1,FALSE
1958,732,740,-1,FALSE
1958,750,770,-1,FALSE
1958,770,800,1,FALSE
1958,770,840,1,FALSE
1958,770,900,1,FALSE
1958,770,920,1,FALSE
1958,800,811,-1,FALSE
1958,800,840,1,FALSE
1958,800,900,1,FALSE
1958,800,920,1,FALSE
1958,811,817,-1,FALSE
1958,812,816,-1,FALSE
1958,840,900,1,FALSE
1958,840,920,1,FALSE
1958,900,920,1,FALSE
1959,2,20,1,FALSE
1959,2,40,1,FALSE
1959,2,41,1,FALSE
1959,2,42,1,FALSE
1959,2,70,1,FALSE
1959,2,90,1,FALSE
1959,2,91,1,FALSE
1959,2,92,1,FALSE
1959,2,93,1,FALSE
1959,2,94,1,FALSE
1959,2,95,1,FALSE
1959,2,100,1,FALSE
1959,2,101,1,FALSE
1959,2,130,1,FALSE
1959,2,135,1,FALSE
1959,2,140,1,FALSE
1959,2,145,1,FALSE
1959,2,150,1,FALSE
1959,2,155,1,FALSE
1959,2,160,1,FALSE
1959,2,165,1,FALSE
1959,2,200,1,FALSE
1959,2,210,1,FALSE
1959,2,211,1,FALSE
1959,2,212,1,FALSE
1959,2,220,1,FALSE
1959,2,235,1,FALSE
1959,2,260,1,FALSE
1959,2,325,1,FALSE
1959,2,350,1,FALSE
1959,2,365,-1,FALSE
1959,2,385,1,FALSE
1959,2,390,1,FALSE
1959,2,395,1,FALSE
1959,2,450,1,FALSE
1959,2,630,1,FALSE
1959,2,640,1,FALSE
1959,2,645,1,FALSE
1959,2,713,1,FALSE
1959,2,731,-1,FALSE
1959,2,732,1,FALSE
1959,2,740,1,FALSE
1959,2,770,1,FALSE
1959,2,800,1,FALSE
1959,2,840,1,FALSE
1959,2,900,1,FALSE
1959,2,920,1,FALSE
1959,20,200,1,FALSE
1959,20,210,1,FALSE
1959,20,211,1,FALSE
1959,20,212,1,FALSE
1959,20,220,1,FALSE
1959,20,235,1,FALSE
1959,20,260,1,FALSE
1959,20,325,1,FALSE
1959,20,350,1,FALSE
1959,20,385,1,FALSE
1959,20,390,1,FALSE
1959,20,395,1,FALSE
1959,20,640,1,FALSE
1959,40,41,1,FALSE
1959,40,42,-1,FALSE
1959,40,70,1,FALSE
1959,40,90,1,FALSE
1959,40,91,1,FALSE
1959,40,92,1,FALSE
1959,40,93,1,FALSE
1959,40,94,1,FALSE
1959,40,95,1,FALSE
1959,40,100,1,FALSE
1959,40,101,1,FALSE
1959,40,130,1,FALSE
1959,40,135,1,FALSE
1959,40,140,1,FALSE
1959,40,145,1,FALSE
1959,40,150,1,FALSE
1959,40,155,1,FALSE
1959,40,160,1,FALSE
1959,40,165,1,FALSE
1959,41,42,1,FALSE
1959,41,70,1,FALSE
1959,41,90,1,FALSE
1959,41,91,1,FALSE
1959,41,92,1,FALSE
1959,41,93,1,FALSE
1959,41,94,1,FALSE
1959,41,95,1,FALSE
1959,41,100,1,FALSE
1959,41,101,1,FALSE
1959,41,130,1,FALSE
1959,41,135,1,FALSE
1959,41,140,1,FALSE
1959,41,145,1,FALSE
1959,41,150,1,FALSE
1959,41,155,1,FALSE
1959,41,160,1,FALSE
1959,41,165,1,FALSE
1959,42,70,1,FALSE
1959,42,90,1,FALSE
1959,42,91,1,FALSE
1959,42,92,1,FALSE
1959,42,93,1,FALSE
1959,42,94,1,FALSE
1959,42,95,1,FALSE
1959,42,100,1,FALSE
1959,42,101,1,FALSE
1959,42,130,1,FALSE
1959,42,135,1,FALSE
1959,42,140,1,FALSE
1959,42,145,1,FALSE
1959,42,150,1,FALSE
1959,42,155,1,FALSE
1959,42,160,1,FALSE
1959,42,165,1,FALSE
1959,70,90,-1,FALSE
1959,70,91,1,FALSE
1959,70,92,1,FALSE
1959,70,93,1,FALSE
1959,70,94,1,FALSE
1959,70,95,1,FALSE
1959,70,100,1,FALSE
1959,70,101,1,FALSE
1959,70,130,1,FALSE
1959,70,135,1,FALSE
1959,70,140,1,FALSE
1959,70,145,1,FALSE
1959,70,150,1,FALSE
1959,70,155,1,FALSE
1959,70,160,1,FALSE
1959,70,165,1,FALSE
1959,90,91,1,FALSE
1959,90,92,1,FALSE
1959,90,93,1,FALSE
1959,90,94,1,FALSE
1959,90,95,1,FALSE
1959,90,100,1,FALSE
1959,90,101,1,FALSE
1959,90,130,1,FALSE
1959,90,135,1,FALSE
1959,90,140,1,FALSE
1959,90,145,1,FALSE
1959,90,150,1,FALSE
1959,90,155,1,FALSE
1959,90,160,1,FALSE
1959,90,165,1,FALSE
1959,91,92,1,FALSE
1959,91,93,1,FALSE
1959,91,94,1,FALSE
1959,91,95,1,FALSE
1959,91,100,1,FALSE
1959,91,101,1,FALSE
1959,91,130,1,FALSE
1959,91,135,1,FALSE
1959,91,140,1,FALSE
1959,91,145,1,FALSE
1959,91,150,1,FALSE
1959,91,155,1,FALSE
1959,91,160,1,FALSE
1959,91,165,1,FALSE
1959,92,93,1,FALSE
1959,92,94,1,FALSE
1959,92,95,1,FALSE
1959,92,100,1,FALSE
1959,92,101,1,FALSE
1959,92,130,1,FALSE
1959,92,135,1,FALSE
1959,92,140,1,FALSE
1959,92,145,1,FALSE
1959,92,150,1,FALSE
1959,92,155,1,FALSE
1959,92,160,1,FALSE
1959,92,165,1,FALSE
1959,93,94,1,FALSE
1959,93,95,1,FALSE
1959,93,100,1,FALSE
1959,93,101,1,FALSE
1959,93,130,1,FALSE
1959,93,135,1,FALSE
1959,93,140,1,FALSE
1959,93,145,1,FALSE
1959,93,150,1,FALSE
1959,93,155,1,FALSE
1959,93,160,1,FALSE
1959,93,165,1,FALSE
1959,94,95,1,FALSE
1959,94,100,1,FALSE
1959,94,101,1,FALSE
1959,94,130,1,FALSE
1959,94,135,1,FALSE
1959,94,140,1,FALSE
1959,94,145,1,FALSE
1959,94,150,1,FALSE
1959,94,155,1,FALSE
1959,94,160,1,FALSE
1959,94,165,1,FALSE
1959,95,100,1,FALSE
1959,95,101,1,FALSE
1959,95,130,1,FALSE
1959,95,135,1,FALSE
1959,95,140,1,FALSE
1959,95,145,1,FALSE
1959,95,150,1,FALSE
1959,95,155,1,FALSE
1959,95,160,1,FALSE
1959,95,165,1,FALSE
1959,100,101,1,FALSE
1959,100,130,1,FALSE
1959,100,135,1,FALSE
1959,100,140,1,FALSE
1959,100,145,1,FALSE
1959,100,150,1,FALSE
1959,100,155,1,FALSE
1959,100,160,1,FALSE
1959,100,165,1,FALSE
1959,101,130,1,FALSE
1959,101,135,1,FALSE
1959,101,140,1,FALSE
1959,101,145,1,FALSE
1959,101,150,1,FALSE
1959,101,155,1,FALSE
1959,101,160,1,FALSE
1959,101,165,1,FALSE
1959,130,135,1,FALSE
1959,130,140,1,FALSE
1959,130,145,1,FALSE
1959,130,150,1,FALSE
1959,130,155,1,FALSE
1959,130,160,1,FALSE
1959,130,165,1,FALSE
1959,135,140,1,FALSE
1959,135,145,1,FALSE
1959,135,150,1,FALSE
1959,135,155,1,FALSE
1959,135,160,1,FALSE
1959,135,165,1,FALSE
1959,140,145,1,FALSE
1959,140,150,1,FALSE
1959,140,155,1,FALSE
1959,140,160,1,FALSE
1959,140,165,1,FALSE
1959,145,150,1,FALSE
1959,145,155,1,FALSE
1959,145,160,1,FALSE
1959,145,165,1,FALSE
1959,150,155,1,FALSE
1959,150,160,-1,FALSE
1959,150,165,1,FALSE
1959,155,160,-1,FALSE
1959,155,165,1,FALSE
1959,160,165,1,FALSE
1959,200,210,1,FALSE
1959,200,211,1,FALSE
1959,200,212,1,FALSE
1959,200,220,1,FALSE
1959,200,235,1,FALSE
1959,200,260,1,FALSE
1959,200,325,1,FALSE
1959,200,350,1,FALSE
1959,200,365,-1,FALSE
1959,200,385,1,FALSE
1959,200,390,1,FALSE
1959,200,395,-1,FALSE
1959,200,620,1,FALSE
1959,200,630,1,FALSE
1959,200,640,1,FALSE
1959,200,645,1,FALSE
1959,200,770,1,FALSE
1959,200,800,1,FALSE
1959,200,820,1,FALSE
